ts	imei	mwra	c.katana	c.android.gm	c.dogalize	c.android.chrome	c.android.youtube	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-13 08:27:00	863033069630348784	0.00000	12.74011	12.36111	13.42252	13.06682	6.96923	0.03346	43.76039	42.70093	62.44392	48.75363
2018-05-13 08:28:00	359043379931766197	0.00000	14.08936	12.05982	13.82064	10.91359	11.33792	0.12872	40.42352	73.68232	47.41005	88.06212
2018-05-13 08:29:00	8630330696303481032	0.00000	10.88280	10.46728	11.48307	6.86282	9.75628	0.00529	56.78484	56.91594	18.05866	61.46874
2018-05-13 08:30:00	3590433799317661875	1.00000	8.69661	10.09720	6.92966	13.95421	16.07273	0.00074	27.45527	51.92723	45.31880	47.12907
2018-05-13 08:31:00	3590433799317661396	1.00000	10.04695	12.58232	15.64082	8.94601	13.29914	0.00244	61.41000	41.30511	25.71152	79.34610
2018-05-13 08:32:00	8630330696303482006	1.00000	8.99179	6.28372	11.66161	16.77940	13.55604	0.00098	31.29121	36.75450	0.03459	31.80016
2018-05-13 08:33:00	3590433799317662188	0.00000	13.44345	8.34505	13.06281	6.63590	12.77560	0.06748	34.68526	52.19807	25.09651	18.97845
2018-05-13 08:34:00	3590433799317661230	1.00000	9.35781	9.78539	9.63084	13.89759	14.19193	0.00130	59.27058	70.02069	75.94115	15.43448
2018-05-13 08:35:00	863033069630348172	1.00000	9.72268	9.05590	9.35860	13.30608	12.00271	0.00187	51.28068	47.39522	95.45154	53.36984
2018-05-13 08:36:00	8630330696303482154	1.00000	10.26888	11.42535	11.36910	9.33399	11.46275	0.00299	75.85818	58.36983	99.55939	26.37495
2018-05-13 08:37:00	8630330696303482220	0.00000	9.92936	15.73117	13.86730	12.40972	8.74931	0.00217	32.83885	71.51562	95.20512	28.39334
2018-05-13 08:38:00	8630330696303482238	1.00000	11.99026	11.21843	15.92813	8.50826	13.69448	0.01589	67.60086	45.04266	46.86615	51.14575
2018-05-13 08:39:00	863033069630348651	0.00000	10.79300	9.81779	12.47362	9.99292	9.60669	0.00492	40.58151	47.24773	52.08905	97.49917
2018-05-13 08:40:00	359043379931766379	1.00000	8.13921	8.15378	6.93572	13.22724	9.49752	0.00048	65.68553	73.69409	81.36234	38.97064
2018-05-13 08:41:00	3590433799317662469	1.00000	9.07117	13.70455	10.71189	10.56429	14.73343	0.00105	43.80178	44.20156	48.16603	27.58709
2018-05-13 08:42:00	863033069630348057	1.00000	7.81095	8.43284	6.76853	14.79291	15.06382	0.00045	35.96880	60.78730	45.62717	65.40461
2018-05-13 08:43:00	359043379931766957	0.00000	11.07122	8.91361	8.37683	10.84453	10.93460	0.00643	33.87168	53.67768	21.51057	91.86444
2018-05-13 08:44:00	359043379931766965	1.00000	12.07239	11.25954	15.86202	9.79713	12.42937	0.01727	44.15049	45.09525	50.60605	48.19703
2018-05-13 08:45:00	3590433799317662493	0.00000	12.30721	9.44270	10.01647	10.05066	9.27394	0.02173	55.78246	71.09970	71.13057	71.60444
2018-05-13 08:46:00	863033069630348180	0.00000	8.24940	7.27361	7.17882	15.47001	12.80967	0.00056	55.06336	72.64649	65.18856	43.92173
2018-05-13 08:47:00	863033069630348305	0.00000	16.70885	7.68568	12.80548	9.60940	9.86812	1.76489	56.40129	28.61812	94.55996	24.50819
2018-05-13 08:48:00	359043379931766130	0.00000	8.61675	13.68532	11.37269	9.64306	15.82877	0.00069	41.52525	43.53958	41.79330	67.98864
2018-05-13 08:49:00	8630330696303482352	1.00000	8.73990	8.98986	10.76674	16.28831	15.03134	0.00084	50.87487	62.00730	11.26517	1.77517
2018-05-13 08:50:00	359043379931766510	0.00000	15.46930	9.28443	10.93376	2.32461	14.03202	0.51096	42.38860	45.76268	61.72263	11.99303
2018-05-13 08:51:00	3590433799317661479	1.00000	10.31886	6.59780	9.67012	16.11822	13.46937	0.00321	23.97742	44.74202	2.82642	83.35445
2018-05-13 08:52:00	863033069630348974	0.00000	11.85153	15.93314	10.51427	12.21826	14.38487	0.01392	47.14904	37.60143	58.54016	17.60024
2018-05-13 08:53:00	3590433799317661834	1.00000	8.73939	12.50273	16.39886	11.09363	11.08135	0.00073	52.55814	65.73923	0.73702	36.45532
2018-05-13 08:54:00	863033069630348966	1.00000	9.66165	9.56676	8.42559	15.25138	13.35105	0.00167	45.96488	61.21651	52.64690	67.02038
2018-05-13 08:55:00	3590433799317662261	1.00000	11.02473	9.99327	12.96645	12.62332	13.97947	0.00604	36.11038	41.20860	77.02170	39.17963
2018-05-13 08:56:00	863033069630348743	1.00000	13.26965	12.03080	12.56508	8.25709	13.25954	0.05679	12.12564	46.28852	59.93253	36.33510
2018-05-13 08:57:00	863033069630348834	0.00000	9.20356	13.63560	10.02974	11.03410	13.68018	0.00107	37.20659	45.66693	93.69818	87.25863
2018-05-13 08:58:00	8630330696303482121	1.00000	6.58143	10.67797	6.59783	12.36174	13.47585	0.00013	36.67637	61.71016	55.26264	86.27248
2018-05-13 08:59:00	863033069630348859	1.00000	13.15086	13.66057	12.56477	10.89208	13.76128	0.05046	47.50649	61.83131	51.20398	46.03214
2018-05-13 09:00:00	8630330696303482154	1.00000	10.32057	10.53105	9.56705	12.94945	12.75044	0.00319	49.90549	58.22246	66.36846	74.88094
2018-05-13 09:01:00	863033069630348255	1.00000	9.71648	5.10600	8.83920	16.54574	11.99359	0.00176	62.92236	24.35644	98.63687	60.10320
2018-05-13 09:02:00	359043379931766353	1.00000	9.32941	9.76428	11.98185	13.68216	13.10695	0.00124	33.93374	37.70578	15.70137	63.75977
2018-05-13 09:03:00	8630330696303481875	1.00000	10.89953	15.04854	15.39391	11.32040	16.18077	0.00553	17.84142	49.11797	66.14862	31.61999
2018-05-13 09:04:00	8630330696303481206	1.00000	11.34578	10.75957	10.68292	11.10967	12.20805	0.00844	48.85224	35.40268	67.89047	62.70422
2018-05-13 09:05:00	3590433799317662121	1.00000	12.10668	8.74989	8.82737	12.86628	13.72615	0.01781	64.51604	50.89525	41.39499	57.80814
2018-05-13 09:06:00	8630330696303482170	1.00000	9.60426	15.16493	12.63937	10.57788	14.03980	0.00157	42.38686	34.95259	75.38903	91.29556
2018-05-13 09:07:00	8630330696303481941	1.00000	12.16396	9.00869	9.20326	9.15082	10.61730	0.01889	58.60422	66.27375	57.09153	56.91846
2018-05-13 09:08:00	863033069630348032	0.00000	13.49133	7.80284	8.50440	10.86784	10.67946	0.07086	36.43677	67.78482	19.68035	32.09810
2018-05-13 09:09:00	863033069630348743	1.00000	10.58113	10.22016	9.26690	11.42201	12.33869	0.00399	42.57891	46.98778	69.80321	67.17422
2018-05-13 09:10:00	863033069630348727	1.00000	9.98421	6.07968	9.63964	16.81778	13.07615	0.00226	56.20838	64.59965	17.95790	43.06812
2018-05-13 09:11:00	3590433799317662246	0.00000	10.54977	7.02236	9.10121	9.31903	11.56465	0.00390	42.34813	60.16538	7.14035	83.54311
2018-05-13 09:12:00	8630330696303481669	1.00000	9.45140	12.54120	11.85434	5.78788	15.91544	0.00139	34.37231	70.37945	93.64927	6.18416
2018-05-13 09:13:00	359043379931766650	1.00000	10.47934	12.38507	15.84870	11.39268	11.72452	0.00357	61.11733	62.73216	33.95603	83.03445
2018-05-13 09:14:00	359043379931766262	0.00000	12.59568	10.11605	6.42821	9.72131	10.24595	0.02908	38.10562	68.32244	57.84958	28.75047
2018-05-13 09:15:00	863033069630348867	1.00000	10.93528	12.46385	14.19190	9.34078	14.06074	0.00558	47.91053	62.30041	45.31025	11.10015
2018-05-13 09:16:00	359043379931766098	0.00000	11.78027	9.56826	13.02142	9.34591	8.66258	0.01295	40.93302	48.41037	8.29076	35.16520
2018-05-13 09:17:00	863033069630348933	1.00000	5.93919	17.52381	6.37275	10.47887	16.98446	0.00023	51.17087	64.84323	0.78871	28.21519
2018-05-13 09:18:00	8630330696303482477	0.00000	16.96231	12.60050	10.55158	10.17790	9.83974	2.27400	42.42512	65.02294	67.25379	82.17582
2018-05-13 09:19:00	3590433799317661321	1.00000	7.05394	14.76952	13.98485	13.47505	11.36224	0.00027	29.64156	47.35429	68.87776	73.17332
2018-05-13 09:20:00	8630330696303481081	0.00000	15.19623	9.32059	10.52574	11.34578	10.32099	0.38899	48.72315	53.22359	72.09931	7.60215
2018-05-13 09:21:00	3590433799317661743	1.00000	13.33836	11.55911	12.45287	8.32182	17.30828	0.06088	68.29852	52.27419	90.38255	76.93712
2018-05-13 09:22:00	8630330696303481925	1.00000	8.27584	15.14628	14.55234	14.51110	13.24771	0.00057	53.13821	57.46503	21.07214	78.08832
2018-05-13 09:23:00	863033069630348610	1.00000	7.96603	7.88514	8.08757	14.22727	12.97830	0.00045	52.37576	50.04882	21.51994	2.34747
2018-05-13 09:24:00	3590433799317662071	0.00000	13.27932	11.87074	10.73330	7.73740	8.57153	0.05749	59.80000	57.12184	47.97184	24.23686
2018-05-13 09:25:00	3590433799317661792	0.00000	10.94322	17.20717	11.44749	10.21572	15.28513	0.00568	53.30338	53.41327	0.30991	56.98580
2018-05-13 09:26:00	359043379931766320	0.00000	8.86783	10.93952	8.98439	14.10677	16.35774	0.00087	34.96559	72.24301	67.00126	2.24990
2018-05-13 09:27:00	359043379931766890	0.00000	12.32615	9.09285	9.88461	11.00358	8.81726	0.02219	41.64116	70.10945	65.46001	30.91412
2018-05-13 09:28:00	359043379931766676	1.00000	11.32692	10.80810	13.24576	11.85602	10.86952	0.00831	42.04934	36.62700	96.69152	11.07150
2018-05-13 09:29:00	8630330696303481123	1.00000	9.56738	15.02829	12.09541	5.24727	11.32609	0.00155	57.78318	32.27056	82.86705	86.76231
2018-05-13 09:30:00	359043379931766585	0.00000	10.10770	12.64851	15.60022	12.85050	11.89552	0.00258	46.57864	44.70300	47.50799	51.83339
2018-05-13 09:31:00	8630330696303481768	0.00000	15.92036	8.98591	14.37111	7.79915	13.40586	0.80230	47.61780	58.35017	73.63363	81.17630
2018-05-13 09:32:00	359043379931766577	0.00000	10.97101	7.68507	11.02343	12.64795	13.48415	0.00577	33.13765	53.11788	97.23838	74.30332
2018-05-13 09:33:00	8630330696303481586	1.00000	7.70000	13.41004	12.90057	6.57410	15.31402	0.00034	60.98017	55.92265	76.29919	32.35788
2018-05-13 09:34:00	359043379931766718	1.00000	8.88873	15.06125	14.31659	14.01910	15.67430	0.00082	61.63556	86.48688	81.44203	52.35570
2018-05-13 09:35:00	3590433799317662493	1.00000	9.61764	11.28712	14.82319	12.91479	11.18675	0.00165	36.97755	63.39697	7.85198	78.92699
2018-05-13 09:36:00	8630330696303482121	1.00000	9.42511	17.08923	14.30469	8.85924	15.09338	0.00142	35.79903	54.15861	72.16642	52.97233
2018-05-13 09:37:00	3590433799317662329	1.00000	5.69843	12.88284	11.35880	11.28605	10.27636	0.00024	47.58598	33.42582	70.87827	16.83306
2018-05-13 09:38:00	3590433799317661669	0.00000	16.01937	8.24319	14.42980	9.26407	12.55333	0.88579	53.01254	51.50732	70.96946	77.43878
2018-05-13 09:39:00	8630330696303481008	1.00000	9.75872	6.94237	8.68255	15.79820	15.14937	0.00186	51.66986	67.08709	92.62930	26.00015
2018-05-13 09:40:00	863033069630348768	1.00000	11.35534	11.70363	9.06953	12.57952	13.74142	0.00848	40.18157	36.28865	36.16629	66.71842
2018-05-13 09:41:00	8630330696303481164	0.00000	15.02219	11.58874	10.12745	9.74881	8.57979	0.32687	29.95574	50.61194	47.69855	38.24176
2018-05-13 09:42:00	359043379931766288	1.00000	11.43136	8.78282	8.73584	11.95624	12.07340	0.00916	29.95188	28.62394	22.24988	36.37235
2018-05-13 09:43:00	3590433799317661032	1.00000	9.68379	8.30269	9.43289	14.18335	12.71262	0.00194	46.24067	42.09559	9.57328	87.72925
2018-05-13 09:44:00	359043379931766494	0.00000	8.10494	10.95682	8.63891	12.09805	12.89409	0.00051	61.26187	58.42588	53.20578	57.51404
2018-05-13 09:45:00	3590433799317662345	0.00000	14.15637	9.71618	12.84026	9.54063	8.97323	0.13759	38.72704	50.36878	46.95491	76.94463
2018-05-13 09:46:00	3590433799317661834	1.00000	9.26959	7.77993	11.83000	13.02376	10.43098	0.00106	41.04009	65.30495	43.85297	64.83709
2018-05-13 09:47:00	8630330696303482097	1.00000	8.67408	9.61397	10.90710	11.87824	13.43029	0.00070	22.75679	51.63411	9.47360	21.91589
2018-05-13 09:48:00	359043379931766460	1.00000	11.48098	11.19779	10.88371	9.15073	8.76714	0.00962	43.80986	78.08745	12.94760	37.16745
2018-05-13 09:49:00	863033069630348552	1.00000	9.41988	14.04213	13.64583	6.85934	11.92095	0.00138	60.50180	37.09683	80.70542	72.06094
2018-05-13 09:50:00	8630330696303482014	1.00000	10.25400	11.78735	14.14305	10.27658	12.33574	0.00293	50.88198	52.36863	93.11419	88.62764
2018-05-13 09:51:00	8630330696303482139	0.00000	10.87390	10.23199	10.70395	12.10886	9.82005	0.00532	46.95726	62.44101	72.75507	20.91699
2018-05-13 09:52:00	8630330696303482113	1.00000	9.43422	7.31817	9.39707	14.35149	12.64099	0.00135	75.81592	46.27183	73.32729	56.26528
2018-05-13 09:53:00	8630330696303481883	1.00000	11.37158	12.18353	11.18187	10.32755	12.55644	0.00867	42.33832	67.41497	45.64054	16.03733
2018-05-13 09:54:00	3590433799317661818	1.00000	7.40055	12.95362	13.51917	10.40380	10.18741	0.00032	68.48354	79.75572	13.53304	1.69533
2018-05-13 09:55:00	3590433799317661834	1.00000	9.21947	7.02733	10.02119	15.69994	12.42466	0.00110	34.74671	70.15201	48.55018	58.66159
2018-05-13 09:56:00	8630330696303481834	1.00000	10.34942	18.04058	12.86454	15.80747	16.28918	0.00320	66.17319	47.68595	36.04466	65.52916
2018-05-13 09:57:00	359043379931766155	1.00000	13.52450	8.02169	13.77664	7.29446	5.71600	0.07325	41.66596	54.82799	2.94867	5.25320
2018-05-13 09:58:00	359043379931766270	0.00000	12.28949	9.36071	13.20509	6.15802	9.02366	0.02150	50.72311	62.82632	69.78069	40.06013
2018-05-13 09:59:00	3590433799317661842	0.00000	13.69007	10.24048	12.72336	12.82872	9.58689	0.08642	46.89829	38.70470	35.83768	89.06478
2018-05-13 10:00:00	8630330696303481487	1.00000	11.78675	12.71222	10.05758	9.79650	10.69960	0.01301	54.78696	48.19014	57.73211	87.99289
2018-05-13 10:01:00	359043379931766320	1.00000	10.07590	14.00700	11.78555	9.70147	11.90684	0.00252	71.93131	45.19663	66.80455	17.69363
2018-05-13 10:02:00	359043379931766650	0.00000	14.59495	11.63311	12.69082	7.31240	4.10677	0.21332	58.87874	48.22397	53.75732	51.55890
2018-05-13 10:03:00	3590433799317661693	0.00000	12.13519	7.04949	10.90466	10.26256	11.05819	0.01838	52.54538	78.66436	29.92413	85.47458
2018-05-13 10:04:00	3590433799317661313	1.00000	12.91658	10.46242	12.52277	8.66858	11.50724	0.03985	35.64265	60.89314	26.96538	70.86205
2018-05-13 10:05:00	3590433799317661552	0.00000	12.75101	9.49278	8.22697	10.78880	11.26401	0.03384	48.69425	42.50835	61.07663	98.38622
2018-05-13 10:06:00	8630330696303482287	1.00000	12.16625	12.46459	13.41396	6.81123	11.72956	0.01890	39.53382	46.13862	5.94917	4.21424
2018-05-13 10:07:00	359043379931766528	1.00000	13.32977	10.70638	11.40973	10.85074	13.79028	0.06035	57.09883	52.63619	81.96787	4.84573
2018-05-13 10:08:00	3590433799317662089	1.00000	12.56493	12.23137	11.44618	10.09795	13.65711	0.02810	46.52009	61.51509	35.32558	6.69263
2018-05-13 10:09:00	359043379931766486	1.00000	3.29264	11.89697	10.55758	7.42814	13.83277	0.00010	45.74178	66.94756	75.55248	24.61641
2018-05-13 10:10:00	863033069630348792	0.00000	12.95550	11.06946	10.09851	11.02745	13.26920	0.04150	47.85118	62.73578	91.15442	94.27504
2018-05-13 10:11:00	3590433799317661768	0.00000	16.71159	8.61242	15.01079	10.09335	10.42349	1.76980	41.14052	82.69678	92.13311	54.60916
2018-05-13 10:12:00	8630330696303481495	0.00000	14.22531	15.30831	12.17647	9.60442	5.80569	0.14750	52.86651	55.32062	22.10274	3.94056
2018-05-13 10:13:00	8630330696303482345	0.00000	11.73592	10.10541	14.14215	7.24654	7.86097	0.01233	57.52407	62.24359	2.16420	72.74111
2018-05-13 10:14:00	3590433799317661172	0.00000	11.17798	12.22050	8.42103	11.48696	8.78461	0.00711	60.18562	55.60770	8.11889	64.68012
2018-05-13 10:15:00	863033069630348933	0.00000	16.44655	9.28799	15.66504	8.53806	11.39877	1.35773	39.81864	45.76813	15.43483	53.33808
2018-05-13 10:16:00	8630330696303481123	1.00000	7.51989	13.35050	15.49914	13.56750	14.44988	0.00041	25.01420	53.59015	29.48422	49.33176
2018-05-13 10:17:00	3590433799317661545	1.00000	7.71919	11.17579	9.37882	11.57697	13.36191	0.00041	40.75138	45.39201	49.15166	61.44331
2018-05-13 10:18:00	863033069630348107	1.00000	9.52658	9.02477	8.37758	14.99482	15.24017	0.00145	46.48630	54.43226	25.22868	37.58774
2018-05-13 10:19:00	359043379931766924	0.00000	13.86738	9.42387	9.12186	10.02525	11.46780	0.10305	53.61106	46.71335	24.09761	43.41025
2018-05-13 10:20:00	3590433799317662139	0.00000	13.86811	10.10659	8.50002	11.32615	7.84263	0.10320	42.50818	60.54541	83.04947	82.41944
2018-05-13 10:21:00	8630330696303482451	1.00000	9.39433	9.98920	10.78535	13.74501	13.71184	0.00119	35.98996	47.61069	98.35850	60.64243
2018-05-13 10:22:00	3590433799317661677	1.00000	9.33658	14.41559	10.88161	9.95419	12.53764	0.00129	44.99671	60.47265	73.17380	57.84691
2018-05-13 10:23:00	8630330696303481099	0.00000	12.08809	10.09710	11.01241	10.82491	9.21033	0.01755	34.35866	58.07581	50.06582	35.04575
2018-05-13 10:24:00	8630330696303481248	0.00000	16.97623	8.53305	11.72586	8.78410	6.01139	2.30600	48.09106	66.24636	67.33773	33.21367
2018-05-13 10:25:00	863033069630348586	1.00000	10.36566	9.01861	14.09126	7.74149	12.67940	0.00321	68.40188	62.10053	63.12428	6.52583
2018-05-13 10:26:00	3590433799317661412	0.00000	7.07626	11.23162	8.08362	10.19678	13.20002	0.00030	68.44553	60.32831	87.75912	71.99894
2018-05-13 10:27:00	359043379931766635	0.00000	14.03083	14.90486	14.10632	11.92529	9.83733	0.12146	21.85289	42.89372	0.69090	98.86082
2018-05-13 10:28:00	359043379931766320	1.00000	9.62565	6.54298	10.71505	15.82836	13.78985	0.00173	47.58072	51.17039	61.58446	82.13453
2018-05-13 10:29:00	863033069630348610	1.00000	9.71981	8.27535	11.65792	9.19031	15.01674	0.00178	45.66499	63.17176	28.46155	37.60449
2018-05-13 10:30:00	3590433799317661727	0.00000	12.46020	9.32483	8.55724	9.13181	6.74646	0.02537	28.03005	26.64175	35.06301	98.45499
2018-05-13 10:31:00	863033069630348636	0.00000	17.74120	9.17720	14.85015	9.11308	13.61189	4.95527	33.76685	53.44677	96.16015	85.68404
2018-05-13 10:32:00	8630330696303481438	1.00000	8.00073	14.09068	13.64485	12.73456	13.37709	0.00044	25.07794	61.42672	61.57813	35.34146
2018-05-13 10:33:00	863033069630348370	1.00000	9.31591	17.75973	9.16119	8.23482	13.64913	0.00135	58.70870	53.26187	26.47015	65.64726
2018-05-13 10:34:00	863033069630348594	0.00000	14.40457	11.66556	11.58780	8.08807	13.76475	0.17641	40.53279	51.54731	57.26086	24.97971
2018-05-13 10:35:00	8630330696303481610	1.00000	14.25478	7.60138	9.76361	13.91763	13.81867	0.15179	32.90464	62.17934	27.60019	30.81155
2018-05-13 10:36:00	3590433799317661008	0.00000	12.65729	7.55465	8.16376	7.25703	8.87144	0.03079	28.43883	42.91205	59.03771	71.58171
2018-05-13 10:37:00	3590433799317662170	0.00000	10.96888	13.98183	13.63230	13.02877	15.12226	0.00594	41.69391	47.29084	92.93853	96.71440
2018-05-13 10:38:00	8630330696303482154	0.00000	12.62262	13.10258	5.94105	11.54874	5.55584	0.02975	54.88616	70.75517	54.42047	50.36304
2018-05-13 10:39:00	8630330696303481875	0.00000	14.58033	7.42582	13.98308	9.21928	8.83002	0.21012	44.49221	63.68883	20.67753	20.04011
2018-05-13 10:40:00	359043379931766759	1.00000	8.73352	14.45561	14.83611	6.90767	12.10779	0.00072	43.16463	47.66770	54.25908	85.19594
2018-05-13 10:41:00	8630330696303481644	0.00000	10.68096	12.45441	10.07564	9.77537	13.74410	0.00440	39.96122	58.21278	94.81325	91.16294
2018-05-13 10:42:00	8630330696303481081	0.00000	16.73023	9.31536	11.91750	7.22268	11.37925	1.80308	62.83264	72.14208	37.63806	23.56408
2018-05-13 10:43:00	359043379931766296	0.00000	14.67608	11.34583	13.08454	9.27070	11.97889	0.23130	34.03625	44.00876	89.61499	37.92823
2018-05-13 10:44:00	3590433799317661321	1.00000	8.23761	12.53220	11.85188	14.44115	16.41467	0.00048	61.74377	51.37556	56.15403	66.58116
2018-05-13 10:45:00	8630330696303482428	0.00000	13.91413	9.56406	12.25494	11.54869	8.30971	0.10802	52.16702	48.65256	13.46962	51.79650
2018-05-13 10:46:00	359043379931766106	1.00000	14.07726	10.72061	9.08028	9.62951	9.22013	0.12709	56.32618	67.76588	93.40858	34.66540
2018-05-13 10:47:00	3590433799317661412	0.00000	16.39126	9.65427	15.15915	7.59270	10.29343	1.28475	73.36229	38.35459	72.05490	11.65048
2018-05-13 10:48:00	3590433799317662352	1.00000	7.19139	7.60644	16.36603	11.06441	12.13236	0.00034	30.07816	71.69674	19.46249	62.11016
2018-05-13 10:49:00	3590433799317661180	1.00000	12.96512	10.11495	10.74004	11.01191	14.13701	0.04193	41.66834	36.99583	86.61888	54.20823
2018-05-13 10:50:00	863033069630348024	1.00000	9.97912	11.90558	11.22904	11.46889	13.64310	0.00221	45.49680	24.51526	36.46080	1.14265
2018-05-13 10:51:00	863033069630348495	0.00000	15.00642	8.92795	9.57716	8.50348	9.87334	0.32175	36.12389	62.72307	90.36624	66.88110
2018-05-13 10:52:00	8630330696303481479	1.00000	9.67748	12.05116	8.84105	12.01649	14.33532	0.00173	42.86797	50.89140	59.70714	29.72051
2018-05-13 10:53:00	3590433799317661370	1.00000	12.71474	8.67499	12.10304	12.27394	12.56539	0.03265	55.98275	68.85033	97.73545	62.11294
2018-05-13 10:54:00	8630330696303481701	1.00000	5.96689	11.73053	10.75449	11.11899	14.07144	0.00011	46.46495	82.54835	51.29159	70.25226
2018-05-13 10:55:00	359043379931766007	1.00000	10.17181	10.60608	9.23334	10.75571	10.52520	0.00278	44.27559	57.58609	64.76464	30.64109
2018-05-13 10:56:00	863033069630348917	1.00000	11.99547	11.44657	12.32175	9.49056	12.10960	0.01607	69.86112	70.92033	34.21058	25.34757
2018-05-13 10:57:00	863033069630348677	1.00000	13.03208	12.66676	11.64246	9.08960	10.59920	0.04478	48.51280	80.54655	80.41771	94.19186
2018-05-13 10:58:00	359043379931766346	1.00000	8.96960	12.69437	12.71425	11.97411	14.20179	0.00092	76.36967	54.55186	14.42930	35.57876
2018-05-13 10:59:00	359043379931766890	1.00000	6.71310	15.42304	15.04906	9.45546	12.68323	0.00018	36.61831	54.94137	59.97960	42.38574
2018-05-13 11:00:00	863033069630348677	1.00000	9.67243	12.59438	10.81193	10.46644	13.26932	0.00175	49.74491	53.79299	4.84880	52.04917
2018-05-13 11:01:00	3590433799317662238	1.00000	9.37881	8.12304	7.41886	13.54801	13.38477	0.00128	45.58758	54.72625	65.52494	90.61529
2018-05-13 11:02:00	863033069630348230	1.00000	10.49257	11.93053	13.09999	7.12942	13.18784	0.00370	22.60148	51.91035	77.09689	11.04986
2018-05-13 11:03:00	359043379931766809	0.00000	12.76432	13.16698	12.10109	9.09299	7.53614	0.03441	54.43686	55.10040	20.00282	0.82090
2018-05-13 11:04:00	863033069630348370	1.00000	8.85708	7.90701	10.19424	16.79479	11.97233	0.00091	58.19342	30.92565	82.84993	89.85991
2018-05-13 11:05:00	359043379931766353	1.00000	8.21804	9.52181	17.00942	8.81821	10.52968	0.00045	43.76035	47.87525	37.90526	16.26466
2018-05-13 11:06:00	8630330696303481065	1.00000	7.69773	20.23189	10.74526	12.75891	14.06094	0.00036	63.36770	39.28758	3.09072	88.18714
2018-05-13 11:07:00	863033069630348891	1.00000	8.44298	15.41478	12.00045	8.11651	14.99912	0.00058	32.74050	47.68838	67.00626	67.29931
2018-05-13 11:08:00	359043379931766742	1.00000	6.69270	11.68774	12.45855	8.04152	11.42761	0.00028	57.22228	54.71393	19.30753	98.95968
2018-05-13 11:09:00	8630330696303481479	1.00000	7.39233	12.54816	13.71221	8.47740	11.95129	0.00030	35.78667	43.65336	62.75687	25.15291
2018-05-13 11:10:00	8630330696303482329	0.00000	15.21335	9.47921	13.77343	7.06583	13.94032	0.39575	52.28111	77.04072	84.53769	26.18094
2018-05-13 11:11:00	359043379931766973	1.00000	12.11256	8.40356	9.02472	13.23879	11.54719	0.01791	47.44059	43.93045	69.05506	14.92663
2018-05-13 11:12:00	3590433799317661602	0.00000	11.41658	11.60870	9.26597	13.16990	10.51845	0.00896	58.67366	47.15273	65.72305	47.87653
2018-05-13 11:13:00	3590433799317661271	1.00000	9.73949	9.69703	14.88055	4.45173	10.66837	0.00184	50.13483	38.28138	42.45487	78.23690
2018-05-13 11:14:00	3590433799317662147	0.00000	13.06366	10.58601	12.34269	8.72669	11.30477	0.04636	52.22314	48.77435	18.53652	66.94042
2018-05-13 11:15:00	8630330696303481099	1.00000	9.25336	13.03642	12.23907	3.51839	13.27130	0.00117	42.71023	31.70180	61.40751	92.61050
2018-05-13 11:16:00	3590433799317661594	1.00000	13.12192	11.18769	11.69368	10.38919	7.93100	0.04905	72.75714	27.37774	86.72408	40.92187
2018-05-13 11:17:00	8630330696303482030	1.00000	15.60138	7.42294	13.61903	7.66636	11.67866	0.58327	31.00861	51.84863	56.67101	85.68602
2018-05-13 11:18:00	8630330696303481644	1.00000	8.23799	11.84643	9.13034	10.81097	14.20064	0.00054	56.95291	58.71601	41.23671	68.43631
2018-05-13 11:19:00	8630330696303481313	1.00000	11.48551	14.86928	11.83133	9.04813	11.61726	0.00964	47.98627	54.98845	53.44408	82.17169
2018-05-13 11:20:00	359043379931766262	1.00000	9.63478	8.98052	10.14896	13.73091	12.99651	0.00167	54.33433	43.02397	53.64084	27.49578
2018-05-13 11:21:00	8630330696303482386	0.00000	14.03203	8.25922	12.14396	8.15758	11.00591	0.12153	37.12716	41.56295	88.25903	87.94577
2018-05-13 11:22:00	863033069630348032	1.00000	8.57487	16.21271	12.33351	8.29551	13.13893	0.00068	22.38770	31.95131	1.53991	19.00375
2018-05-13 11:23:00	3590433799317661743	0.00000	16.31857	10.34988	12.26920	9.04213	10.41107	1.19465	26.62577	59.10629	1.55459	65.09503
2018-05-13 11:24:00	8630330696303481446	1.00000	11.38236	13.32288	13.93165	8.71446	12.21705	0.00879	46.89148	56.78198	45.71177	59.21455
2018-05-13 11:25:00	359043379931766791	0.00000	13.46952	13.97393	11.84658	12.86731	12.36774	0.06930	65.48831	52.79205	32.39484	65.64787
2018-05-13 11:26:00	863033069630348784	1.00000	7.27313	11.40200	11.11590	7.64898	11.82317	0.00026	66.68903	64.80029	37.97824	30.64795
2018-05-13 11:27:00	863033069630348818	1.00000	12.53215	8.37049	10.04478	12.59327	9.96631	0.02717	48.35231	49.49658	19.13632	44.53152
2018-05-13 11:28:00	3590433799317662006	1.00000	7.76325	13.93171	12.24817	9.72157	12.87535	0.00049	33.68664	84.96204	98.81397	38.12190
2018-05-13 11:29:00	863033069630348206	1.00000	11.26614	12.40364	14.50448	9.18348	12.19754	0.00777	46.99206	50.91221	89.24699	56.25933
2018-05-13 11:30:00	359043379931766304	1.00000	12.52502	16.59995	13.62716	9.41502	11.60650	0.02705	52.66578	54.67797	96.17385	87.85181
