latitude	longitude	store_name	code	location	imei
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	863033069630348933
32.54044	-82.90375	Dublin	US	America/New_York	359043379931766338
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303482063
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317662147
53.38333	-0.76667	Gainsborough	GB	Europe/London	8630330696303481123
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661198
16.455	120.5875	La Trinidad	PH	Asia/Manila	8630330696303481503
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303481644
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303482006
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766171
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348065
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481834
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481339
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348628
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	3590433799317661834
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481370
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766791
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	863033069630348818
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661214
43.16547	-77.70066	Gates-North Gates	US	America/New_York	8630330696303481420
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348503
40.93121	-73.89875	Yonkers	US	America/New_York	863033069630348883
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	359043379931766486
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303481958
42.97086	-82.42491	Port Huron	US	America/Detroit	8630330696303481941
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661040
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317661974
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317662394
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482287
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303482154
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348305
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661453
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348412
48.28259	9.72749	Ehingen	DE	Europe/Berlin	359043379931766692
14.67751	-60.94228	Le Robert	MQ	America/Martinique	863033069630348594
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	8630330696303481933
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317661719
10.7375	122.9666	Talisay	PH	Asia/Manila	8630330696303482311
57.97472	33.2525	Valday	RU	Europe/Moscow	3590433799317661974
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317661289
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	3590433799317661438
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	3590433799317662089
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348891
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348644
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303482154
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317661149
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348784
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303481776
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481271
4.2475	9.00472	Idenao	CM	Africa/Douala	8630330696303481107
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481602
39.96097	-75.60804	West Chester	US	America/New_York	3590433799317662170
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766734
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303481131
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303482097
10.15031	-73.9614	El Copey	CO	America/Bogota	359043379931766437
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661610
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661057
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317661487
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303481578
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317661750
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	3590433799317662139
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481669
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303482402
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303481982
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482022
50.11861	-5.53715	Penzance	GB	Europe/London	3590433799317661123
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303482402
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481966
52.59319	13.32127	Wittenau	DE	Europe/Berlin	863033069630348008
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317662246
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317661586
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	3590433799317662329
35.88264	-80.08199	Thomasville	US	America/New_York	863033069630348776
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	359043379931766353
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481628
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317661610
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482154
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317662345
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317661214
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348842
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317661628
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	359043379931766866
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	863033069630348479
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317662428
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481081
41.8542	-87.66561	Lower West Side	US	America/Chicago	3590433799317662212
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481149
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481131
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303482006
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	3590433799317661396
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661750
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317661131
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481255
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	863033069630348875
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303481206
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317662238
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481065
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	359043379931766239
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	863033069630348131
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	3590433799317661735
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317661347
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661933
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	3590433799317661073
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481875
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317662469
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766460
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303481156
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	863033069630348040
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481735
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661206
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348412
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	8630330696303481032
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661636
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766874
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348057
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303482279
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348156
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661248
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317662493
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348081
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348727
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317662410
12.12278	-61.62498	Grenville	GD	America/Grenada	863033069630348560
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766890
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303482220
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	863033069630348941
33.45122	-86.99666	Hueytown	US	America/Chicago	863033069630348651
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303481693
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303481800
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	863033069630348321
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317662345
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	359043379931766296
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	359043379931766999
53.46506	-1.47217	Chapletown	GB	Europe/London	863033069630348362
41.14676	-73.49484	New Canaan	US	America/New_York	863033069630348461
68.79833	16.54165	Harstad	NO	Europe/Oslo	359043379931766403
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303481719
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661107
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766130
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303482261
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	863033069630348644
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766825
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303481933
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303481966
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303481081
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766890
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348370
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	3590433799317662212
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303481594
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766544
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766791
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	863033069630348321
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481198
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303482428
32.42067	-104.22884	Carlsbad	US	America/Denver	863033069630348586
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	8630330696303481206
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	863033069630348305
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348396
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303482360
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481966
34.31	-2.16	Jerada	MA	Africa/Casablanca	8630330696303481594
51.38673	0.30367	Hartley	GB	Europe/London	863033069630348917
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303481339
39.59611	27.02444	Edremit	TR	Europe/Istanbul	359043379931766981
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662238
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348651
25.67927	-80.31727	Kendall	US	America/New_York	863033069630348537
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348271
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303481537
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303481115
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766726
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	3590433799317661107
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303482444
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348958
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348974
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	359043379931766114
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766775
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	8630330696303482279
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	359043379931766585
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661230
14.46693	75.92694	Davangere	IN	Asia/Kolkata	8630330696303481727
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303482345
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303482477
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303481560
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481388
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481974
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766619
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481842
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	359043379931766023
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	8630330696303481826
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481578
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	863033069630348677
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	3590433799317662071
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317661909
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303481958
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303482238
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	359043379931766908
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481800
48.15659	28.28489	Soroca	MD	Europe/Chisinau	863033069630348081
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661131
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661693
9.15093	-79.62098	Chilibre	PA	America/Panama	8630330696303482071
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	863033069630348065
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482212
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303482246
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661834
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766999
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	8630330696303481636
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481677
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766171
57.97472	33.2525	Valday	RU	Europe/Moscow	359043379931766114
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661693
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348636
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661933
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317661412
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348784
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661438
25.75728	75.37991	Deoli	IN	Asia/Kolkata	863033069630348602
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766841
50.75	2.25	Saint-Omer	FR	Europe/Paris	3590433799317662014
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481891
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661800
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	8630330696303481412
25.95533	68.88871	Jhol	PK	Asia/Karachi	3590433799317661776
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481297
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317661735
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303482089
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317661073
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348628
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481453
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303482329
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	3590433799317662311
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	359043379931766163
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661958
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348529
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317662063
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348669
2.41669	30.98551	Paidha	UG	Africa/Kampala	8630330696303481289
48	-4.1	Quimper	FR	Europe/Paris	3590433799317661651
40.57788	-73.95958	Brighton Beach	US	America/New_York	3590433799317661479
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481974
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	3590433799317661214
52.59319	13.32127	Wittenau	DE	Europe/Berlin	863033069630348271
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317662238
52.59319	13.32127	Wittenau	DE	Europe/Berlin	359043379931766999
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	3590433799317661206
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317661529
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661925
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303481818
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317662295
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766585
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661735
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661545
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303482402
21.34222	71.30633	Kundla	IN	Asia/Kolkata	8630330696303481412
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661156
53.38333	-0.76667	Gainsborough	GB	Europe/London	3590433799317661032
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766353
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482477
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482477
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661016
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317661495
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481115
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766536
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317662220
50.26729	-119.27337	Vernon	CA	America/Vancouver	3590433799317661230
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348198
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	863033069630348727
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766882
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	359043379931766155
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	8630330696303481545
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348727
33.45122	-86.99666	Hueytown	US	America/Chicago	359043379931766957
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348867
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482287
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766312
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662295
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303481941
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	359043379931766007
-34.28853	146.05093	Griffith	AU	Australia/Sydney	863033069630348578
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	359043379931766361
15.5439	73.7553	Calangute	IN	Asia/Kolkata	8630330696303482451
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481404
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766809
25.6439	77.9129	Narwar	IN	Asia/Kolkata	863033069630348446
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317662402
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303481768
37.31309	40.74357	Mardin	TR	Europe/Istanbul	8630330696303481016
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661644
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482014
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	863033069630348214
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303481297
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348495
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348867
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661750
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348198
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317662121
40.63316	-74.13653	Port Richmond	US	America/New_York	8630330696303481438
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481198
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303482113
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348214
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	863033069630348164
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317662469
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661271
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	359043379931766353
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317662329
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348701
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	359043379931766908
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303481321
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766353
23.04419	-82.00919	Jaruco	CU	America/Havana	3590433799317661529
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303482055
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303482105
51.62907	-0.74934	High Wycombe	GB	Europe/London	8630330696303482212
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766460
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766049
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	863033069630348024
51.38673	0.30367	Hartley	GB	Europe/London	863033069630348180
53.63333	9.85	Halstenbek	DE	Europe/Berlin	863033069630348727
3.02013	30.91105	Arua	UG	Africa/Kampala	8630330696303481180
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661784
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481073
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317662329
39.00622	-77.4286	Sterling	US	America/New_York	359043379931766494
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317661511
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481974
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661370
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	359043379931766718
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	359043379931766221
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303481826
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766791
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348412
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317661875
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481040
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	863033069630348149
48.21644	9.02596	Albstadt	DE	Europe/Berlin	3590433799317661677
3.27833	32.88667	Kitgum	UG	Africa/Kampala	863033069630348313
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481289
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348768
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348578
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	863033069630348578
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303482188
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	863033069630348867
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303481834
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661552
41.50343	-74.01042	Newburgh	US	America/New_York	8630330696303481388
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481370
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317662121
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481701
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348313
-34.28853	146.05093	Griffith	AU	Australia/Sydney	359043379931766031
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348750
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481156
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303482246
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	359043379931766866
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348008
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766031
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481438
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303482212
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	863033069630348560
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661891
52.59319	13.32127	Wittenau	DE	Europe/Berlin	863033069630348438
25.92493	73.66633	Sojat	IN	Asia/Kolkata	359043379931766817
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303481537
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662279
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317661255
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662360
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	863033069630348487
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317662196
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317662402
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317662170
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481313
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662121
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317661206
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	8630330696303481453
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	359043379931766288
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317661883
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303481305
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303482287
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	8630330696303481198
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481735
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	359043379931766536
8.79577	-75.69947	San Carlos	CO	America/Bogota	3590433799317662063
