ts	imei	mwra	p.android.gm	p.android.chrome	p.android.packageinstaller	p.android.externalstorage	p.android.settings	p.android.documentsui	p.system	p.google	p.android.gms	p.olauncher	p.inputmethod.latin	p.katana	p.process.gapps	p.browser.provider	p.gms.persistent	p.android.vending	p.notifier	p.simulator	p.dogalize	p.android.defcontainer
2018-05-13 00:31:00	3590433799317661040	1.00000	10.03391	15.75922	11.79668	13.05785	8.85350	6.61637	12.89063	42.89464	44.00682	56.53485	27.15922	15.83343	66.18426	68.04756	39.87936	48.16246	13.79800	29.04178	88.57291	89.68115
2018-05-13 00:32:00	3590433799317661073	0.00000	12.00846	5.40367	11.22311	11.01051	10.92663	15.04940	10.83982	34.44296	53.77920	45.79602	50.49922	54.76837	75.36396	25.89132	34.75631	20.81155	69.67798	61.02121	9.83235	55.34952
2018-05-13 00:33:00	3590433799317661073	0.00000	13.60032	14.26383	5.55645	9.69287	10.05759	16.21832	9.37174	60.56078	49.23952	45.90219	58.42944	1.79813	91.09539	84.25911	66.74278	11.01879	94.90947	61.51348	4.85087	29.35319
2018-05-13 00:34:00	3590433799317661867	1.00000	7.20342	12.51220	10.07932	12.41466	12.31254	10.02264	12.26681	70.63399	47.83365	42.44020	21.68450	81.60718	15.72606	51.13265	73.05669	46.24579	95.54394	18.30613	89.57050	22.17709
2018-05-13 00:35:00	3590433799317661016	1.00000	10.69590	16.97360	11.12330	12.62911	7.59330	9.81063	13.36516	60.08186	47.63337	64.27631	18.77189	51.15205	43.56972	14.76824	27.42393	33.03816	18.55841	73.70847	94.00083	48.99371
2018-05-13 00:36:00	8630330696303481701	0.00000	14.34928	10.23891	13.85999	13.03593	14.24349	12.83507	12.96491	46.72496	38.90903	46.89154	74.89282	82.90815	28.61741	2.00266	23.13085	27.05268	65.06871	35.15555	21.38651	19.04370
2018-05-13 00:37:00	359043379931766528	0.00000	11.16205	7.24055	11.90262	15.99456	15.85956	14.60028	14.20697	63.32694	53.44341	57.91851	1.24048	59.14346	32.79161	90.54231	73.61381	9.72295	66.85914	7.16804	26.81150	99.68169
2018-05-13 00:38:00	3590433799317662451	1.00000	9.60326	6.86447	9.98410	11.47450	15.77184	11.07113	10.80743	82.30090	53.72748	50.61948	30.18340	85.21905	78.85570	79.85899	80.23044	36.58002	67.25306	42.86434	77.40511	48.56751
2018-05-13 00:39:00	8630330696303482477	1.00000	8.77572	7.65233	7.97649	12.51475	14.48197	11.72092	14.12383	42.54133	54.15571	52.54655	59.63168	69.67538	46.99324	51.09223	82.46810	95.80837	13.41644	5.24425	10.72354	95.89068
2018-05-13 00:40:00	8630330696303482006	1.00000	12.70910	12.90081	10.62272	13.76470	14.32632	10.64073	8.17017	42.72089	42.90645	62.05159	31.97917	10.78244	71.06362	62.41357	76.69087	77.87155	27.66065	81.53058	35.79412	96.71838
2018-05-13 00:41:00	863033069630348255	1.00000	13.16164	10.31119	9.48919	13.48109	13.19339	11.07536	11.26548	40.62227	48.13092	56.59894	52.76050	56.02298	15.29316	77.18635	73.25786	30.95663	56.73044	44.41387	13.24771	46.92757
2018-05-13 00:42:00	3590433799317661099	0.00000	11.42112	12.50652	8.03726	12.92300	12.25817	14.41711	8.80053	65.23689	59.10640	38.09018	99.21960	76.67374	26.18484	50.83790	90.26597	79.98474	14.61327	45.34678	73.34277	9.10796
2018-05-13 00:43:00	8630330696303481735	1.00000	7.31670	14.26319	10.26549	10.77746	7.76576	5.43587	10.40969	34.60583	47.14029	61.13000	69.77021	82.74978	36.02123	14.02964	22.05947	60.02796	35.60709	78.27676	59.68104	50.72739
2018-05-13 00:44:00	359043379931766395	1.00000	9.46602	14.32230	12.25839	15.05735	5.20195	5.94476	17.62212	53.38307	46.57619	40.20974	50.26503	37.46934	24.35151	50.51876	88.70142	7.68579	57.97359	61.61659	53.11664	36.25632
2018-05-13 00:45:00	8630330696303481180	1.00000	12.26190	7.88894	9.76484	13.50120	15.11747	13.60116	12.28548	81.31736	47.45000	70.50038	85.58118	95.37336	83.38356	92.00661	78.89956	4.89086	86.62477	47.68774	55.72457	97.96948
2018-05-13 00:46:00	359043379931766874	1.00000	9.32042	15.65780	10.54177	15.34808	8.43689	6.54589	13.58956	60.21370	45.25003	27.70020	70.35018	37.33728	5.79158	67.46602	16.40282	65.13751	38.76969	22.92783	18.76906	19.06943
2018-05-13 00:47:00	359043379931766742	1.00000	9.02618	9.40627	9.16133	15.49183	13.60434	13.59792	13.59290	46.23348	60.65046	42.01300	99.34396	56.83147	1.60879	6.38255	83.06263	8.47837	73.22987	43.71504	27.48943	7.59094
2018-05-13 00:48:00	3590433799317661974	0.00000	11.95020	13.23773	10.12803	12.09977	13.99584	11.31414	11.85828	76.05697	57.46621	56.20894	83.91898	84.60160	99.31760	70.30027	48.56685	74.91749	57.10155	56.02584	81.41317	63.76477
2018-05-13 00:49:00	3590433799317661917	0.00000	14.96302	15.50169	10.44867	10.89547	11.71044	15.34753	9.48419	48.82505	70.30762	93.88714	82.66887	0.86466	21.02955	92.21636	51.97359	74.67070	69.91600	81.74541	21.74642	70.12088
2018-05-13 00:50:00	359043379931766528	1.00000	11.87456	11.65704	9.53348	10.98460	11.65482	13.23799	14.91646	33.34192	47.04063	31.98775	91.64508	48.20738	17.31929	93.24424	99.17357	27.11343	79.83805	3.29333	62.08613	27.20408
2018-05-13 00:51:00	359043379931766189	0.00000	9.39136	13.16461	10.82806	8.92436	11.53114	12.21022	9.26188	71.76964	50.37893	44.09402	16.33174	5.24789	77.68063	5.38001	38.93049	64.06286	62.87752	56.12940	73.60636	97.78846
2018-05-13 00:52:00	8630330696303481842	1.00000	11.95112	15.20766	11.58151	14.97859	10.77696	8.04573	12.87161	62.02757	18.20544	51.00404	26.10960	69.23681	99.36812	98.99873	53.56634	73.83438	86.95262	64.97282	14.04210	86.66719
2018-05-13 00:53:00	863033069630348842	0.00000	15.30770	8.73103	11.63930	10.38849	13.44629	15.17618	14.05272	50.46029	69.00436	73.68488	64.25980	13.89951	81.53878	94.50167	36.21628	17.70931	86.38598	12.24195	5.90267	54.62718
2018-05-13 00:54:00	359043379931766809	0.00000	14.86583	11.59940	7.64058	14.44350	13.60705	14.26131	8.79860	45.50920	48.60749	51.13324	5.16660	47.38656	10.22263	89.14768	95.12874	93.93659	82.92493	66.72837	78.90636	73.63355
2018-05-13 00:55:00	3590433799317661651	0.00000	13.12228	11.86475	7.55798	12.09697	13.45527	13.16428	9.64875	33.94349	35.46165	40.48651	72.74360	18.82299	34.68966	42.80301	1.59410	1.58059	90.73438	10.00641	97.53164	35.50582
2018-05-13 00:56:00	359043379931766601	1.00000	8.45184	11.76427	11.14100	11.63294	12.54404	10.72339	11.29264	42.76836	73.46064	54.53395	41.42297	2.54832	55.33708	10.96202	11.15643	4.13444	41.49137	55.62025	51.34110	62.27848
2018-05-13 00:57:00	8630330696303482352	0.00000	16.34009	12.65011	12.28563	14.94774	13.86003	12.41850	9.08709	64.15658	60.18925	33.73485	57.57604	55.82459	26.44670	55.65686	64.55867	53.46737	81.89109	15.75772	20.23978	19.42422
2018-05-13 00:58:00	3590433799317662311	0.00000	15.42497	9.98742	12.81127	12.87757	12.72707	14.54260	14.29387	52.47581	43.37533	70.46765	11.51134	37.32145	99.28309	19.59986	21.72298	72.54625	8.01859	44.01993	89.60016	72.36702
2018-05-13 00:59:00	8630330696303481313	0.00000	11.72337	6.20860	12.73359	9.89520	14.60425	16.02588	13.00173	74.15996	58.88860	53.83677	47.32985	41.01870	55.70140	73.68700	33.08645	30.59596	71.49753	96.24566	41.05170	93.82903
2018-05-13 01:00:00	863033069630348172	0.00000	11.96970	11.41097	9.81324	13.07165	14.98280	11.47934	8.10251	61.09529	59.72113	71.09140	84.28621	68.45140	82.06107	39.47518	27.27903	69.88824	74.27950	7.51981	55.90269	69.90069
2018-05-13 01:01:00	8630330696303482295	1.00000	8.08772	15.49263	12.67859	15.02330	9.94466	7.63012	13.90165	28.79778	54.00520	44.90635	34.89636	22.04338	21.50261	20.63805	16.06737	70.88604	31.48400	27.77035	27.87337	70.11514
2018-05-13 01:02:00	8630330696303481404	0.00000	13.80900	9.78348	14.24049	12.59715	13.85801	15.56139	12.60414	50.55066	56.18038	29.32176	33.02589	50.49865	52.75791	28.11906	27.39895	28.59552	72.28411	30.23611	77.62007	40.67672
2018-05-13 01:03:00	8630330696303481073	1.00000	7.38321	13.90984	10.07384	13.42461	7.22484	5.40707	14.06173	61.19493	38.21951	57.44488	78.46041	96.70801	9.28736	5.89629	14.84473	27.91659	53.83358	42.92855	99.93731	27.49684
2018-05-13 01:04:00	3590433799317662220	0.00000	13.72475	11.76736	8.73724	14.85908	14.08911	11.49345	9.19023	39.98405	52.43458	36.41047	19.28227	78.13786	93.17022	26.98949	12.99281	74.85788	23.58266	72.48573	98.09140	82.78161
2018-05-13 01:05:00	359043379931766247	1.00000	11.69446	8.46476	11.19717	11.88447	13.25424	11.90618	13.64209	34.55689	37.67300	43.95255	33.45495	92.03982	15.81259	86.59146	75.88752	53.09328	62.67127	1.64050	15.17628	3.77917
2018-05-13 01:06:00	863033069630348503	0.00000	12.16567	12.56376	10.23986	13.59191	13.15191	10.93441	10.41568	72.31540	47.87172	67.43299	45.28442	5.07580	68.88361	23.10595	77.21274	68.57419	90.34873	3.71434	31.00723	97.70893
2018-05-13 01:07:00	359043379931766213	1.00000	10.88747	14.93996	7.81549	13.15677	10.54233	8.63337	13.26690	65.30890	52.89264	64.76118	73.56708	29.15627	3.84595	98.57065	56.04952	55.11491	63.49756	9.80509	41.82261	35.31914
2018-05-13 01:08:00	863033069630348537	1.00000	5.71289	10.31614	10.77937	15.00332	5.90684	9.75924	14.32840	61.60476	71.22530	46.56459	19.13350	42.06510	11.26030	59.97190	50.92702	64.77665	81.37900	31.59077	42.69249	83.44557
2018-05-13 01:09:00	3590433799317662162	1.00000	11.39424	8.96678	10.32074	14.16478	15.64345	15.25994	11.43131	23.07273	62.75899	34.82237	90.41440	23.28451	44.53153	63.34988	53.23830	38.68321	97.12298	47.30210	64.50306	41.73001
2018-05-13 01:10:00	8630330696303481503	1.00000	10.58571	5.17486	7.84641	12.22553	16.43541	10.37308	12.56275	45.57323	54.43408	62.77142	81.09681	79.73038	13.09981	23.80452	22.19632	25.63320	72.59703	50.63607	24.53668	93.47606
2018-05-13 01:11:00	359043379931766585	1.00000	10.28456	12.84507	7.48351	12.85766	8.29705	9.58659	13.32726	61.61055	58.72698	69.32869	92.51237	12.94171	35.38090	87.95232	99.94132	84.98943	16.27914	77.79111	15.97192	67.85614
2018-05-13 01:12:00	863033069630348511	1.00000	11.74731	5.31227	10.74689	14.56355	16.28458	11.71188	13.25499	38.06787	48.48201	53.96505	39.75012	61.38534	3.08264	79.03165	72.57670	45.01243	89.18925	76.70109	57.73051	29.88295
2018-05-13 01:13:00	8630330696303481784	0.00000	11.46426	18.86872	9.57793	14.16500	7.18007	8.83361	12.49674	65.65624	27.36924	40.86746	23.28910	47.24580	61.90500	74.31415	7.53669	44.79969	78.74268	44.90759	4.52213	0.26046
2018-05-13 01:14:00	359043379931766338	1.00000	10.60103	6.90294	9.54421	13.10054	14.75364	11.40124	15.45237	67.99526	37.25745	25.06539	63.92947	85.49593	20.57585	77.31400	32.86607	59.00974	82.57192	72.46252	16.02556	31.63684
2018-05-13 01:15:00	863033069630348669	1.00000	10.38370	11.42638	12.54561	13.88822	12.64489	18.09966	13.90271	74.02560	55.11405	48.03420	75.39953	20.78135	72.15986	92.94948	73.10934	47.93871	47.35325	51.99619	6.88669	42.31776
2018-05-13 01:16:00	8630330696303481685	1.00000	9.50774	9.10091	10.97334	12.84935	13.61272	14.85718	12.83080	59.60768	80.22716	33.20355	82.03792	76.73476	6.78066	68.87552	55.12998	7.43037	5.16248	57.82585	58.16567	74.35596
2018-05-13 01:17:00	3590433799317661511	1.00000	7.83133	6.82635	7.42186	12.81973	14.89667	11.66517	13.98638	60.09207	56.86981	45.96231	97.03946	24.33354	94.02776	95.76811	26.36332	10.85529	30.45175	14.79437	52.39528	8.60190
2018-05-13 01:18:00	863033069630348149	1.00000	9.56234	14.30069	8.97581	13.43948	11.09063	9.97759	13.93338	28.02758	55.61848	53.93708	68.00198	6.47828	15.55324	27.47906	86.32375	2.90611	64.45117	53.42542	42.24050	60.52223
2018-05-13 01:19:00	359043379931766288	0.00000	13.61487	14.70626	9.64651	13.63444	12.15657	14.67995	6.84889	59.51811	34.37923	41.23906	51.95631	41.81610	54.47424	40.94784	49.84063	85.47850	2.52923	28.08299	36.05108	92.24657
2018-05-13 01:20:00	3590433799317661701	1.00000	8.33310	8.32787	5.63700	14.44462	16.08409	14.13091	13.43686	42.99117	45.39287	43.61044	43.93479	0.04805	96.09874	82.04883	41.30244	29.63192	54.35114	48.15034	77.35713	56.61189
2018-05-13 01:21:00	3590433799317661396	0.00000	12.25323	11.15753	9.28794	11.83416	14.27498	12.10843	11.14480	43.89904	58.74242	53.40808	85.03994	32.64270	59.16667	45.23352	41.31619	79.65716	13.01118	70.57115	58.64945	17.08711
2018-05-13 01:22:00	8630330696303481610	1.00000	7.41195	10.44932	13.40449	11.92625	12.25103	17.52012	15.06146	37.78983	63.58066	47.23749	64.57009	7.69421	54.99885	22.49334	65.85634	49.74022	72.94305	92.15983	53.10108	53.75057
2018-05-13 01:23:00	3590433799317662303	0.00000	14.37542	17.80746	9.03357	11.30247	11.11399	15.22995	5.97107	69.04217	54.19867	50.39507	89.34180	70.57692	61.95017	3.96367	34.86488	17.46150	71.15504	0.26245	64.94922	7.88636
2018-05-13 01:24:00	3590433799317662477	0.00000	11.85618	12.76432	9.46115	10.34792	11.35391	9.89948	13.86788	36.09698	39.95629	40.68119	34.99982	29.46443	85.37726	25.01178	45.16973	15.15245	33.40492	63.28267	73.14292	17.20039
2018-05-13 01:25:00	863033069630348511	0.00000	15.47798	11.76211	11.42947	14.84899	11.75196	9.99077	13.38588	57.89490	34.77970	53.70308	82.40674	46.42355	99.94048	16.29725	3.73445	87.12039	30.78980	44.57113	7.33290	22.28181
2018-05-13 01:26:00	3590433799317662071	1.00000	10.90520	16.13030	7.77533	14.08585	9.02054	10.61720	12.87065	40.27064	52.87489	42.76357	46.53683	79.96389	88.31183	33.15510	63.19197	1.20787	40.35624	36.86569	7.44847	78.32682
2018-05-13 01:27:00	8630330696303481552	1.00000	6.78980	11.67786	9.86403	11.93084	9.51196	12.32050	11.27454	46.66010	40.40904	51.55075	5.54692	76.99179	61.93289	65.64217	46.17650	63.10811	19.06961	42.31215	83.85741	82.13017
2018-05-13 01:28:00	359043379931766155	1.00000	6.80412	13.19065	6.71945	10.13184	8.81608	10.26805	12.29528	59.55033	57.95999	36.08604	49.64045	19.24026	76.22280	4.63989	94.80102	36.49218	74.90066	46.43469	45.38520	28.22330
2018-05-13 01:29:00	3590433799317662451	0.00000	11.16644	12.57047	8.60596	13.92926	9.46670	9.90430	14.13096	62.79821	76.11258	48.32538	71.75549	37.14523	36.72980	19.58583	86.59976	64.82611	6.35773	57.18177	51.87016	95.44037
2018-05-13 01:30:00	863033069630348040	1.00000	9.50940	10.40255	9.94488	14.09468	13.97654	15.19545	14.13027	52.56764	45.89931	57.17005	81.11998	95.38255	76.93977	75.24377	95.91810	22.32738	63.89268	80.55971	90.26963	70.70467
2018-05-13 01:31:00	359043379931766718	0.00000	11.62735	13.32161	10.44002	13.47568	11.56991	13.94429	9.67997	60.56340	58.80538	62.81288	48.00807	94.05167	20.93194	98.71396	49.02321	82.23746	93.80820	85.00596	45.61963	99.45935
2018-05-13 01:32:00	3590433799317662022	1.00000	8.01516	7.63444	9.37956	9.12453	13.99193	14.58389	12.11259	58.27699	47.10452	24.35192	58.77995	69.35244	84.90063	33.91520	89.22143	47.10418	25.75155	21.69427	32.12246	86.96390
2018-05-13 01:33:00	359043379931766569	1.00000	10.94070	16.30229	6.62821	15.79898	7.74248	8.65645	14.06092	69.64728	44.56127	54.16997	5.01355	12.60109	44.19049	85.01093	46.98883	61.42467	11.04895	7.97718	26.16760	63.02427
2018-05-13 01:34:00	359043379931766916	1.00000	11.75539	9.65106	11.74805	14.38526	12.55105	14.34251	11.55300	48.28653	65.70765	61.77625	87.44559	96.83901	59.52575	87.49084	69.05170	97.14049	55.40431	62.21747	21.30923	7.57695
2018-05-13 01:35:00	3590433799317662469	1.00000	13.83788	14.74046	7.46652	11.66036	11.47224	10.20993	13.27259	51.27170	74.38507	53.45927	57.88566	7.21283	12.53871	95.47945	28.53708	35.26861	44.81959	27.09761	53.88493	95.50433
2018-05-13 01:36:00	863033069630348628	1.00000	8.81174	12.88637	9.62874	13.05055	9.46706	13.58618	13.19615	53.66272	38.97378	55.92332	19.35691	41.22580	51.76726	96.66894	69.97252	63.62903	87.01545	71.83911	30.14019	98.86010
2018-05-13 01:37:00	8630330696303482253	0.00000	11.45327	11.92626	8.00811	10.78806	13.30535	11.34771	14.66687	43.21260	73.84237	36.19743	50.73069	46.74874	61.70035	77.74692	90.34643	45.27465	29.93059	57.99929	77.78256	65.54370
2018-05-13 01:38:00	863033069630348347	0.00000	10.55417	10.12845	7.37887	11.73136	14.50696	9.83067	12.68048	54.25281	50.06195	48.46025	99.23683	76.73868	15.15337	54.02345	87.28747	48.21931	68.08031	27.02857	34.49789	49.86568
2018-05-13 01:39:00	3590433799317661594	1.00000	8.04868	12.26283	9.63191	13.72366	7.99835	5.03098	13.34358	46.01493	44.91447	73.16030	86.71129	62.00480	11.74942	90.66201	9.13553	18.61911	81.96087	76.23489	97.76599	87.36991
2018-05-13 01:40:00	863033069630348701	1.00000	11.05944	16.45642	7.96418	15.87081	3.91864	9.79099	15.76142	23.88283	47.33984	26.54737	47.20494	16.75243	45.60397	33.47674	30.75994	88.45358	18.74195	32.39871	75.47064	43.15082
2018-05-13 01:41:00	8630330696303481107	0.00000	10.00269	12.73846	8.97973	9.90279	12.46112	13.06783	12.59163	56.61439	22.96417	51.40907	55.44087	92.19853	34.98500	21.43000	52.46199	76.10898	65.27762	27.78796	59.69959	1.41250
2018-05-13 01:42:00	359043379931766668	1.00000	6.05434	11.33605	12.18005	12.12115	11.89352	15.60681	12.46719	43.14283	66.51951	48.30998	58.81849	24.92986	50.96884	11.62550	5.24588	59.88846	6.96234	8.50919	31.18466	7.09618
2018-05-13 01:43:00	863033069630348628	1.00000	10.42150	14.59868	10.64808	10.27617	7.23672	9.68349	14.75784	50.08868	43.04444	61.39660	29.96220	35.95605	8.94196	14.97661	3.04851	28.41206	29.81691	9.32372	90.04656	81.64238
2018-05-13 01:44:00	3590433799317662154	1.00000	10.29902	14.10821	11.91770	13.10115	8.88365	14.65466	13.84999	41.22009	55.16617	44.84686	84.12162	20.93918	9.03698	61.79077	30.27297	39.55927	10.22451	69.22695	28.41717	98.27699
2018-05-13 01:45:00	3590433799317661735	1.00000	10.97883	12.01219	10.42469	16.98306	10.06751	9.79887	15.73895	40.14844	38.89387	42.35107	73.59561	7.34723	85.86007	86.51509	43.42211	97.01265	37.54887	7.14413	62.59410	36.84980
2018-05-13 01:46:00	8630330696303481123	0.00000	12.76639	13.39427	9.20283	10.40922	12.81910	15.04879	9.55882	75.76445	30.03280	49.21232	62.12154	33.69603	43.41809	9.16625	30.10436	80.89347	26.16704	40.60934	19.81248	67.05818
2018-05-13 01:47:00	8630330696303481099	1.00000	11.96937	11.13053	8.06957	12.62838	9.32019	9.32819	14.59817	78.80760	26.27362	46.55029	15.06003	35.83404	30.58501	30.90236	86.38908	97.87388	94.23888	10.17381	3.47471	59.63859
2018-05-13 01:48:00	863033069630348305	1.00000	12.97449	8.94669	12.00473	13.92502	14.27904	14.66774	11.93636	58.50779	40.63092	47.16463	92.58010	58.39132	32.74577	28.88696	39.99990	1.82527	62.84851	41.66668	98.27594	2.50860
2018-05-13 01:49:00	863033069630348909	0.00000	12.63323	14.68596	16.54932	15.03920	15.54612	11.16701	15.35636	25.81449	33.11615	48.18339	63.83780	36.20348	61.49069	89.56062	93.25207	10.51262	75.78234	75.41451	30.48012	45.74307
2018-05-13 01:50:00	3590433799317662477	1.00000	11.70623	12.69414	12.21982	12.09681	9.79026	10.09851	13.82445	86.47449	38.48049	57.99589	2.63194	65.49157	91.53466	31.55526	26.20474	14.60046	84.02280	23.28825	12.88168	23.32533
2018-05-13 01:51:00	3590433799317661818	1.00000	9.13119	5.85837	9.48291	13.35029	16.84542	11.58356	16.61551	62.71099	59.34996	57.39021	84.77470	74.79650	15.41702	47.28864	3.67794	86.17237	55.68973	75.50705	41.33531	65.27632
2018-05-13 01:52:00	359043379931766510	1.00000	9.63705	12.75855	9.21326	13.31831	9.82360	9.36812	12.42405	54.05745	35.43508	52.10124	77.42663	66.86797	90.51599	61.00750	4.99044	23.31493	68.30191	71.64429	34.14067	95.44428
2018-05-13 01:53:00	8630330696303481883	0.00000	14.23717	13.76164	14.99661	14.58316	13.58752	11.55942	14.59132	40.75271	44.16012	46.71398	85.35472	77.12827	34.60998	16.36287	79.22569	28.94317	79.52551	1.37871	46.94410	5.14430
2018-05-13 01:54:00	863033069630348412	1.00000	7.79345	10.69235	9.47064	11.09674	12.18377	12.68005	15.32444	48.56807	52.73370	41.37645	36.60797	38.56853	53.13422	75.29701	2.84476	30.93633	63.42735	33.25961	78.26553	47.44998
2018-05-13 01:55:00	3590433799317661180	0.00000	11.43997	10.79124	5.73056	13.14659	12.45533	11.95476	10.94162	33.03156	30.31041	70.12212	0.99922	56.55935	33.54731	61.84617	64.37710	38.39273	52.61739	97.38095	80.89472	19.06679
2018-05-13 01:56:00	359043379931766312	1.00000	10.27966	14.64545	6.03076	19.49733	7.56860	7.98573	15.28783	54.34098	51.90219	42.50097	9.16956	46.17929	84.79092	86.17801	72.88604	54.50363	51.87715	88.24826	15.86990	54.17588
2018-05-13 01:57:00	8630330696303481933	1.00000	9.02864	9.80624	6.29829	12.08906	13.30197	12.06302	12.60471	35.32594	36.66752	61.40431	37.73934	60.78133	51.49622	57.39673	96.33566	81.42973	92.89397	85.68529	36.13968	95.79154
2018-05-13 01:58:00	863033069630348180	0.00000	13.95762	12.49148	9.47217	12.97308	14.29663	12.55069	8.68663	63.89396	56.41166	48.72566	42.62911	33.32485	80.22525	85.36305	54.53050	44.11878	72.31888	99.67522	84.79158	32.49117
2018-05-13 01:59:00	8630330696303481453	1.00000	6.25643	11.27339	10.70314	11.23904	12.87655	17.18328	14.32097	26.29916	67.68837	55.35940	85.19240	98.73668	20.45392	35.35381	18.11681	24.77724	35.54929	75.89775	26.72437	38.15437
2018-05-13 02:00:00	863033069630348164	1.00000	13.07784	15.55300	10.34141	11.42317	11.43776	9.93415	10.86632	69.61549	45.62198	56.57754	92.40031	59.32644	10.58848	81.63471	35.52001	91.94950	76.89294	9.85848	57.79870	14.48090
2018-05-13 02:01:00	359043379931766049	0.00000	13.84864	8.56907	14.45365	13.33961	12.89195	14.60361	11.90588	51.77416	35.44151	44.74490	82.32555	97.81719	18.75261	91.21390	69.89554	9.74182	47.70747	86.93622	1.18878	27.61876
2018-05-13 02:02:00	3590433799317662188	0.00000	18.75267	7.79166	11.10783	12.02934	11.81955	13.05472	13.44525	38.54183	54.72779	45.78057	24.98180	98.20107	50.63067	24.87419	66.01380	32.93060	30.29187	52.59691	30.48584	71.40231
2018-05-13 02:03:00	8630330696303481578	1.00000	10.35551	12.37966	9.46535	12.07391	11.88499	15.62041	12.20571	42.30382	60.80745	34.30831	92.05619	24.89293	4.59420	11.93425	26.28844	47.30840	10.53058	94.57561	38.77366	87.60419
2018-05-13 02:04:00	8630330696303482451	0.00000	14.99020	12.24587	14.89231	13.25885	15.44437	11.64927	17.03798	46.40137	47.80295	40.70438	26.12469	1.35940	85.73939	98.56944	80.23563	38.36593	98.16490	53.86033	53.32047	46.30283
2018-05-13 02:05:00	359043379931766486	1.00000	8.36031	13.72982	11.15088	14.67805	9.34391	9.75581	13.63700	53.26237	40.25620	62.22003	66.38306	59.83291	71.63331	6.46763	92.16331	96.78730	32.38271	38.64142	97.20261	13.71203
2018-05-13 02:06:00	3590433799317662154	1.00000	9.79930	13.15866	11.59847	13.41892	10.07840	8.07635	15.26499	72.93553	60.74453	60.96943	16.46507	24.17690	45.53498	7.73680	33.24934	70.20256	33.69142	71.87172	17.68285	92.74356
2018-05-13 02:07:00	8630330696303481198	1.00000	9.72616	12.52248	10.41228	14.04592	8.80712	9.78515	13.75526	63.32946	51.68254	40.00892	20.13634	91.24548	22.40201	52.90152	5.01949	77.06871	85.43059	3.32669	84.07270	99.51728
2018-05-13 02:08:00	8630330696303481636	1.00000	8.72632	8.06040	7.91124	11.27791	13.04198	9.93712	14.18409	60.38116	44.00850	67.43269	88.90084	39.89357	57.99555	28.26666	91.13530	91.63259	52.80870	77.91258	49.35777	91.19448
2018-05-13 02:09:00	3590433799317661693	1.00000	11.88020	10.63526	8.82594	15.11925	12.03614	14.95657	11.56818	47.08560	71.55667	52.10609	38.67064	54.79638	46.99143	78.01494	72.94214	100.00000	87.27686	60.54952	64.51285	99.18892
2018-05-13 02:10:00	3590433799317661347	1.00000	9.68771	12.21885	10.63738	12.47398	9.24309	12.55905	10.17624	31.99472	50.94612	65.57312	95.39772	4.73535	63.47030	29.26371	13.60770	34.82939	88.40259	9.50372	1.64555	5.61106
2018-05-13 02:11:00	3590433799317661578	1.00000	5.21407	14.39075	13.27820	12.27782	9.40814	18.16802	12.98717	35.60563	49.24362	60.27484	66.98056	26.81640	52.02151	56.45256	91.06207	75.04793	77.85574	88.52585	12.73494	92.91506
2018-05-13 02:12:00	3590433799317662402	0.00000	12.03104	8.96368	11.71503	12.69566	12.41669	13.39097	12.68742	50.56797	60.15218	41.61112	22.77403	92.97764	38.84556	34.73647	10.79388	98.02028	44.80396	9.81243	77.51742	68.16695
2018-05-13 02:13:00	3590433799317662410	0.00000	17.45737	10.97050	14.52521	14.13008	12.96318	14.45634	12.43855	40.32160	26.77699	45.95147	37.55559	72.72898	84.83612	11.19074	57.84835	60.71058	33.75550	4.46769	86.15740	39.35632
2018-05-13 02:14:00	3590433799317661842	1.00000	11.34663	11.95689	7.86819	14.79671	15.91296	12.19867	14.82324	55.19843	53.62437	50.86884	13.45376	34.89441	5.01562	5.51336	1.29836	46.63615	21.82233	33.89476	98.01983	82.03248
2018-05-13 02:15:00	3590433799317661859	0.00000	15.65994	10.56054	12.56381	14.85541	12.15714	12.39364	12.48415	46.36389	33.56922	59.48776	50.62738	19.66783	63.36300	75.43319	87.54951	89.30861	66.83273	39.28804	99.16933	96.63277
2018-05-13 02:16:00	3590433799317661263	1.00000	10.95490	13.09290	7.22440	12.48571	10.41318	11.45037	14.11640	75.16188	36.74541	65.24656	69.74222	87.63283	82.80094	36.62258	45.92758	26.61846	1.05589	95.25311	29.58187	5.49550
2018-05-13 02:17:00	3590433799317662147	0.00000	13.33535	13.20126	7.36494	14.03204	11.57056	14.19314	11.55424	36.49929	60.15965	47.51137	16.28974	95.85884	15.72506	27.16508	19.02885	16.40391	94.38290	52.07144	43.91887	59.51718
2018-05-13 02:18:00	863033069630348172	1.00000	4.25420	7.68176	7.63927	9.75966	14.70040	11.73564	14.83433	37.47069	65.59326	61.50364	46.38888	55.98698	54.54096	56.75881	78.65472	13.84640	70.82320	66.09514	1.65538	32.44183
2018-05-13 02:19:00	3590433799317662329	1.00000	9.44306	9.54084	10.60445	14.47539	13.92735	14.21053	13.02072	53.74032	65.09424	41.99454	45.72599	45.41511	87.82934	34.82307	47.45787	23.11166	41.38637	6.79622	80.11786	31.11604
2018-05-13 02:20:00	863033069630348842	0.00000	13.92350	13.05258	7.00839	11.74825	12.49311	14.42516	10.80376	66.50418	39.22971	41.28239	29.15718	74.91566	31.90671	64.62620	50.44803	40.98090	5.38693	47.64688	90.99541	30.20723
